,Poste,Cote,Nom,Titula,Entres,Buts,Moyenne,Match1,Match2,Match3,Match4,Match5,Match6,Match7,Match8,Match9,Match10,Match11,Match12,Match13,Match14,Match15,Match16,Match17,Match18,Match19,Match20,Match21,Match22,Match23,Match24,Match25,Match26,Match27,Match28,Match29,Match30,Match31,Match32,Match33,Match34,Match35,Match36,Match37,Match38,team,var
0,G,21.0,Lopes Anthony,34.0,,,5.514705882352941,,,5.5,4.5,5.0,4.5,7.0,5.5,4.0,7.0,6.0,5.0,5.0,7.0,5.5,4.5,5.0,5.5,5.5,5.5,8.0,6.0,7.0,5.5,5.5,5.0,5.0,5.5,,6.0,3.5,5.0,4.5,4.5,5.0,8.0,6.0,,OL,1.083110516934046
1,G,6.0,Gorgelin Mathieu,4.0,,,5.75,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,7.0,OL,0.9166666666666666
2,D,7.0,Morel Jérémy,12.0,,,5.041666666666667,6.0,5.0,5.5,,,,7.0,5.0,3.0,,,,3.5,,,4.0,4.5,,,,,,,,,,,,,,,,,,,6.0,6.0,5.0,OL,1.3390151515151514
3,D,8.0,Rafael,11.0,7.0,(-1),4.972222222222222,,5.0,5.5,5.0,4.5,,6.5,5.0,5.5,,5.0,5.0,5.0,4.5,,,,,,,,,,,,,5.5,,4.5,5.5,2.5,5.0,,,,5.0,5.0,,OL,0.6021241830065359
4,D,3.0,Yanga-Mbiwa Mapou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OL,
5,D,9.0,Marçal,12.0,,,5.291666666666667,,,,,,,,5.0,,6.0,5.0,,,6.0,5.0,,,6.0,5.5,5.0,,,,,5.0,5.0,,,5.0,,,5.0,,,,,,,OL,0.20265151515151517
6,D,16.0,Marcelo,33.0,,(-1),5.575757575757576,6.0,4.5,5.5,5.0,5.0,5.5,,5.5,,8.0,6.0,5.5,6.0,6.0,4.5,4.0,,6.0,6.0,5.5,5.5,7.0,6.0,5.0,6.0,4.5,6.5,5.0,,6.0,4.0,,6.0,5.5,5.0,5.5,6.0,6.0,OL,0.6581439393939393
7,D,14.0,Mendy Ferland,27.0,3.0,2,5.216666666666667,6.0,5.0,7.0,5.5,4.5,5.0,,,3.5,5.5,,4.5,5.0,6.0,5.0,3.0,5.0,7.5,4.5,5.0,5.0,5.0,6.0,6.0,5.0,3.5,6.0,4.5,,,,,,5.0,5.0,7.0,6.5,4.5,OL,1.0462643678160921
8,D,16.0,Dubois Léo,21.0,4.0,1,5.34,5.0,4.0,,,,5.5,6.0,4.5,4.5,,,,,,,,,,,4.5,7.0,5.0,6.5,5.5,5.0,4.0,6.5,5.5,7.0,7.0,4.0,4.0,5.0,4.5,4.5,6.5,6.0,6.0,OL,1.0358333333333334
9,D,17.0,Denayer Jason,31.0,,2,5.290322580645161,,,,5.0,5.5,5.0,6.0,,3.5,6.0,5.5,5.5,5.5,7.0,5.0,4.0,5.0,6.0,6.0,5.0,5.5,7.0,7.0,5.5,5.5,4.0,6.0,4.5,6.0,5.5,3.0,4.0,6.0,4.5,4.5,,,,OL,0.9462365591397848
10,D,1.0,Solet Oumar,1.0,,,4.5,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,OL,
11,D,9.0,Tete Kenny,12.0,1.0,,4.961538461538462,,,,,,,,,,,,,5.5,,5.0,4.0,4.5,8.0,5.5,,4.0,,,5.0,,,,4.0,5.0,,,4.5,5.0,4.5,,,,,OL,1.1025641025641026
12,M,,Ferri Jordan,1.0,3.0,,4.875,,,,,,,5.0,,,5.0,4.5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,OL,0.0625
13,M,11.0,Tousart Lucas,20.0,10.0,(-1),5.15,7.0,5.5,5.5,4.0,5.5,5.5,5.5,,4.0,,5.5,4.5,6.0,5.0,,5.5,4.0,6.5,5.5,,,5.0,5.0,,5.5,4.0,6.0,5.5,4.5,6.0,4.0,5.0,4.0,,,5.0,5.0,5.0,OL,0.6060344827586208
14,M,18.0,NDombele Tanguy,31.0,3.0,1,5.3088235294117645,6.0,5.0,4.5,5.5,4.0,6.0,6.0,5.0,3.5,5.0,5.0,4.0,3.5,5.5,5.5,5.0,5.5,,,4.5,6.0,5.5,5.0,3.5,,4.5,6.0,,7.0,6.0,4.5,6.0,6.0,5.5,5.0,7.5,6.5,7.0,OL,0.9850713012477719
15,M,7.0,Pape Cheikh,5.0,7.0,,4.708333333333333,5.0,,5.0,5.0,,4.0,5.0,4.0,5.0,5.0,,,,,,4.0,,5.0,5.0,,,,,,,,,4.5,,,,,,,,,,,OL,0.20265151515151517
16,M,25.0,Terrier Martin,16.0,16.0,9,5.453125,5.0,5.0,7.0,4.0,5.0,5.0,6.5,,,5.0,5.0,5.0,5.0,,5.0,,,4.5,5.0,5.0,5.0,5.5,,5.0,7.0,4.0,5.0,5.0,6.0,6.0,5.5,6.0,7.5,5.5,5.5,6.5,7.0,5.5,OL,0.7316028225806451
17,M,22.0,Aouar Houssem,35.0,2.0,7,5.445945945945946,5.0,4.0,4.5,5.0,5.0,6.0,7.0,6.5,3.5,5.5,7.0,7.0,6.5,5.0,6.0,4.0,4.5,7.0,4.5,3.5,5.0,6.5,5.5,5.5,5.5,4.5,,5.5,5.0,5.5,4.0,5.0,8.0,4.5,5.0,7.0,7.0,5.5,OL,1.2469969969969972
18,A,17.0,Depay Memphis,29.0,7.0,10,5.486111111111111,7.5,5.0,6.5,5.5,5.0,4.0,4.0,5.5,4.0,7.0,7.0,4.5,8.5,6.0,4.5,3.5,5.0,5.5,4.5,5.5,6.0,6.5,5.0,5.0,4.5,3.0,7.0,,,5.5,5.0,4.0,6.5,6.5,6.0,5.0,8.0,5.5,OL,1.5926587301587305
19,A,,Mariano,2.0,1.0,,4.333333333333333,5.0,3.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OL,0.5833333333333334
20,A,15.0,Traoré Bertrand,24.0,10.0,7,5.1911764705882355,6.5,4.0,7.5,4.0,4.5,8.0,5.0,6.0,3.5,5.5,4.0,4.0,,5.0,6.5,3.5,6.0,5.0,5.0,6.0,4.0,,5.5,4.5,5.0,5.0,7.0,6.0,5.5,5.0,4.5,,5.5,4.5,4.5,,5.0,5.5,OL,1.1668894830659537
21,A,26.0,Fekir Nabil,24.0,5.0,9,5.517241379310345,,,4.5,5.0,6.0,7.5,,3.5,5.0,,,6.0,,3.5,4.5,5.0,7.5,7.0,6.5,3.5,7.5,5.5,7.0,4.5,6.0,,8.0,5.0,5.0,5.0,4.5,4.5,4.0,7.0,6.0,5.5,,,OL,1.705049261083744
22,A,2.0,Gouiri Amine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OL,
23,A,22.0,Dembele Moussa,21.0,12.0,15,5.348484848484849,,,,,5.0,4.5,7.5,5.0,,6.0,6.0,4.0,5.5,4.5,6.5,4.0,6.5,4.5,4.5,6.0,6.5,4.0,7.0,5.0,4.0,4.5,7.5,7.0,6.5,4.0,3.5,4.5,4.5,6.0,4.5,6.0,7.0,4.5,OL,1.3825757575757576
24,A,4.0,Pintor Lenny,,1.0,,4.5,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OL,
25,A,1.0,Fekir Yassin,,1.0,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,,,OL,
26,A,12.0,Cornet Maxwel,12.0,15.0,7,5.092592592592593,4.0,5.0,,4.5,4.0,,,4.5,4.0,,,,6.0,4.5,4.0,,4.5,,,5.0,5.0,5.0,5.0,4.5,5.0,4.5,,5.0,5.0,,5.0,4.0,5.0,7.0,4.0,8.0,8.0,7.5,OL,1.4045584045584047
0,G,19.0,Areola Alphonse,21.0,,,5.619047619047619,,,6.5,5.5,6.0,,,5.5,,6.0,6.0,,6.0,,5.0,5.5,,6.0,,6.0,,,7.0,,6.0,6.0,5.0,,5.0,6.0,,2.5,5.5,,5.0,,6.0,,PSG,0.7726190476190478
1,G,13.0,Buffon Gianluigi,17.0,,,5.5588235294117645,6.0,5.0,,,,6.0,5.0,,7.0,,,5.0,,6.0,,,7.0,,5.5,,5.0,5.0,,6.0,,,,5.5,,,4.5,,,5.0,,7.0,,4.0,PSG,0.7775735294117647
2,D,21.0,Thiago Silva,24.0,1.0,,5.94,6.0,6.0,6.0,5.0,6.0,,6.0,6.0,6.0,,,7.0,6.0,6.0,5.5,,,6.5,6.5,6.0,6.0,7.0,4.5,6.0,6.5,7.0,,,6.0,5.0,5.0,5.0,,,,,,,PSG,0.42333333333333334
3,D,28.0,Marquinhos,30.0,,3,5.966666666666667,6.0,5.5,6.5,4.5,,5.5,6.0,6.0,8.0,7.0,7.0,5.0,,5.5,5.5,,6.0,7.5,6.5,7.0,6.0,6.0,6.5,,7.0,7.0,5.5,,4.5,6.0,,,6.0,4.5,6.0,5.0,,4.0,PSG,0.8954022988505748
4,D,14.0,Dani Alves,19.0,4.0,1,5.391304347826087,,,,,,,,,,,,,,5.5,5.0,5.0,7.0,,5.0,6.5,8.0,6.0,4.0,6.0,6.5,6.0,4.0,5.0,3.5,,5.0,2.5,7.0,3.5,5.5,6.0,6.0,5.5,PSG,1.658102766798419
5,D,10.0,Kimpembe Presnel,23.0,1.0,(-1),5.145833333333333,,,6.0,7.0,6.0,5.5,,5.0,3.5,,,,6.0,5.0,,5.5,6.0,5.5,7.0,,,5.5,4.0,6.0,5.0,,,3.5,4.0,6.0,4.5,3.0,5.5,3.0,5.5,,,,PSG,1.2930253623188406
6,D,10.0,Kurzawa Layvin,11.0,8.0,1,4.973684210526316,,,,,,,,,,,,,,,,,8.0,6.0,,5.5,4.5,5.0,,,4.5,5.0,5.0,3.5,5.0,5.5,4.5,5.0,4.5,4.0,5.5,4.5,5.5,3.5,PSG,0.9853801169590644
7,D,8.0,Dagba Colin,9.0,8.0,,4.794117647058823,5.0,4.5,,,,,5.0,,,,,,,,,,5.0,5.0,,,,,,5.0,4.0,5.0,,6.0,4.0,5.0,5.5,3.0,5.5,4.0,,5.0,5.0,,PSG,0.5018382352941176
8,D,16.0,Kehrer Thilo,19.0,8.0,1,5.314814814814815,,,3.5,5.0,5.0,5.0,,6.5,6.0,6.5,5.5,5.0,6.5,,4.0,5.0,6.0,,5.0,,6.0,5.0,5.5,,5.0,,5.5,4.0,6.0,7.0,6.0,3.5,5.0,,,,6.0,4.5,PSG,0.8297720797720797
9,D,14.0,Bernat Juan,21.0,4.0,1,5.2,,,,,6.0,5.0,,5.0,5.5,6.5,5.0,4.5,,,5.0,,,6.0,5.0,5.5,7.0,4.0,4.5,,4.5,7.5,5.0,,5.0,6.0,5.0,5.0,,2.5,5.0,5.0,,5.0,PSG,0.9583333333333334
10,D,1.0,Rimane Kevin,,1.0,,5.0,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSG,
11,D,,Mbe Soh Loïc,2.0,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,6.0,,PSG,0.5
12,D,13.0,Meunier Thomas,19.0,3.0,3 / (-1),5.75,,5.0,6.5,6.0,6.0,7.5,7.0,,7.0,,6.0,5.0,,6.0,,5.0,,7.5,5.5,6.0,6.5,5.5,,5.5,,,5.5,,5.0,,,4.0,,,,,5.0,3.5,PSG,1.0416666666666667
13,M,15.0,Verratti Marco,23.0,3.0,,5.653846153846154,,,,,7.0,5.5,6.0,5.5,7.0,4.0,6.5,7.0,,5.0,4.5,4.5,7.0,8.0,5.0,5.5,5.0,,,5.0,,8.0,,,5.5,5.5,6.5,3.5,5.5,,5.5,5.5,,3.5,PSG,1.4553846153846155
14,M,8.0,Rabiot Adrien,12.0,2.0,2 / (-1),6.214285714285714,7.0,5.5,7.5,5.0,6.0,4.5,6.0,7.0,,7.5,5.0,5.0,7.0,7.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,PSG,1.1043956043956045
15,M,29.0,Di María Ángel,28.0,2.0,12,5.833333333333333,6.0,7.0,6.0,6.5,7.0,6.5,4.0,5.0,7.0,7.0,6.0,5.0,4.0,4.5,4.5,,7.0,7.5,5.0,5.0,6.5,7.0,6.0,,4.5,,5.0,,8.5,,,,,5.5,4.5,6.0,7.0,4.0,PSG,1.4367816091954024
16,M,7.0,Nkunku Christopher,13.0,9.0,3,5.5227272727272725,7.0,5.5,5.0,5.0,5.0,5.0,4.5,6.5,,6.0,,,6.0,5.0,4.5,5.0,8.0,6.0,,,,,,5.5,,7.5,5.0,4.5,,5.0,5.0,,,,,,5.0,,PSG,0.939935064935065
17,M,,Lass Diarra,2.0,1.0,,4.833333333333333,5.0,,,,4.0,,,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSG,0.5833333333333334
18,M,16.0,Draxler Julian,23.0,8.0,3,5.451612903225806,5.5,,5.0,5.0,7.0,5.0,4.5,,5.0,7.5,6.5,7.0,6.0,4.0,6.0,5.5,6.0,,5.0,8.0,7.0,6.5,6.0,,4.5,,5.0,3.5,,,7.0,3.0,4.5,4.0,4.0,5.0,6.5,4.0,PSG,1.5725806451612903
19,M,,Lo Celso Giovani,,1.0,,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSG,
20,M,,Bernede Antoine,2.0,,,5.5,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSG,0.5
21,M,7.0,Choupo-Moting Eric Maxim,8.0,14.0,3,4.681818181818182,,,,,,6.0,,5.0,,,4.0,,4.5,4.5,5.0,5.0,4.0,6.0,4.5,4.5,,4.5,4.5,4.0,,5.0,4.5,5.0,,4.5,5.5,,,3.5,,4.5,,4.5,PSG,0.37012987012987014
22,M,15.0,Paredes Leandro,14.0,2.0,,5.59375,,,,,,,,,,,,,,,,,,,,,,,5.0,5.5,6.0,6.0,5.5,6.0,5.5,5.0,6.0,3.5,6.5,6.0,5.0,5.0,8.0,5.0,PSG,0.9072916666666667
23,M,7.0,N'Soki Stanley,8.0,4.0,,4.958333333333333,5.5,,5.0,4.5,,,5.5,,,,6.0,5.0,5.0,,5.0,4.0,,,,,,,,5.0,,5.0,,4.0,,,,,,,,,,,PSG,0.33901515151515155
24,A,25.0,Cavani Edinson,20.0,1.0,18,5.857142857142857,,,6.0,6.0,7.0,5.5,7.5,,5.0,5.0,,,8.5,6.0,,5.0,,,4.5,7.0,9.0,7.5,4.0,5.5,,,,,,,,,4.0,,3.0,5.0,7.0,5.0,PSG,2.353571428571428
25,A,9.0,Diaby Moussa,10.0,15.0,2,5.02,5.0,4.5,,,6.0,,5.5,5.0,4.5,7.0,,4.5,8.0,5.0,,5.0,5.0,5.0,,5.0,,,4.5,4.0,5.0,4.5,5.0,4.0,,4.5,,4.0,6.0,,4.5,,4.5,,PSG,0.8433333333333333
26,A,23.0,Neymar,16.0,1.0,15,6.411764705882353,6.0,7.5,6.0,7.0,,6.0,7.0,7.5,8.0,,4.0,7.0,7.5,,6.0,,,,,,8.5,,,,,,,,,,,,4.5,3.0,6.5,7.0,,,PSG,2.101102941176471
27,A,,Guclu Météhan,,1.0,1,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,,,,,,,,,,,PSG,
28,A,48.0,Mbappé Kylian,24.0,5.0,33,6.706896551724138,,7.5,7.0,7.0,,,,7.0,9.0,7.0,6.5,7.0,6.0,,6.0,5.5,7.0,7.0,6.0,7.0,9.0,8.0,5.5,5.0,6.0,7.0,7.0,,7.0,6.0,5.0,4.5,8.0,,,,8.0,6.0,PSG,1.2056650246305416
29,A,,Weah Timothy,1.0,1.0,1,5.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSG,2.0
0,G,7.0,Cardinale Yoan,3.0,,,4.833333333333333,5.0,6.0,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OGCN,1.5833333333333335
1,G,28.0,Benítez Walter,35.0,,,6.014285714285714,,,,9,6.5,4.0,5.0,5.0,5.0,4.5,8.0,7.5,7.5,7.0,6.0,6.0,6.0,6.0,5.0,6.5,5.0,8.0,4.0,7.5,4.5,5.5,6.0,5.5,5.0,6.0,7.0,7.5,5.0,6.0,8.0,5.0,3.5,7.0,OGCN,1.7865546218487396
2,G,2.0,Hassen Mouez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OGCN,
3,D,7.0,Boscagli Olivier,10.0,4.0,,5.0,5.0,7.0,3.0,6,5.0,4.5,,,,4.5,5.0,,,,4.5,5.0,,,,,,,,,,,,,5.5,6.0,5.0,,,,,,4.0,,OGCN,0.9230769230769231
4,D,13.0,Sarr Malang,34.0,1.0,1 / (-1),5.1571428571428575,,5.0,,6,4.5,5.0,5.5,3.5,4.5,5.5,6.5,5.0,6.0,5.5,6.0,6.0,5.0,4.5,4.0,5.0,4.0,6.0,3.0,5.5,4.0,4.5,6.5,5.5,5.5,,5.5,5.5,4.5,6.0,6.0,6.0,4.0,5.5,OGCN,0.746638655462185
5,D,19.0,Dante,36.0,,1,5.305555555555555,5.0,5.5,3.0,6,5.5,5.0,6.0,4.0,6.0,5.0,6.0,5.5,6.0,6.0,6.0,6.0,5.0,5.0,4.0,6.0,5.5,6.5,2.5,5.0,4.0,,6.0,5.5,4.5,6.0,7.5,4.5,5.0,6.0,5.5,5.0,,5.5,OGCN,0.9325396825396827
6,D,8.0,Jallet Christophe,11.0,3.0,1,5.178571428571429,,,,6,5.0,,6.0,,,,5.5,5.0,5.0,6.5,,,5.0,,4.0,5.0,,,,5.0,4.5,,,5.0,,,,,,,,,,5.0,OGCN,0.4079670329670329
7,D,5.0,Coly Racine,6.0,3.0,,4.611111111111111,,,,5,5.0,,5.0,4.5,4.5,,5.0,,,,,,5.0,,,,,,,,,,,,,4.5,,,,,,,3.0,,OGCN,0.42361111111111116
8,D,17.0,Herelle Christophe,33.0,,,5.409090909090909,5.0,4.5,3.5,5.5,4.5,5.5,5.0,4.0,6.0,5.0,,5.5,7.0,6.5,6.0,6.0,,4.0,,4.5,5.5,5.5,3.0,6.0,,4.5,7.0,5.5,6.0,6.0,6.0,5.5,6.0,6.0,6.0,5.5,,6.5,OGCN,0.8821022727272728
9,D,17.0,Atal Youcef,25.0,4.0,6,5.327586206896552,4.5,,,,5.5,6.0,5.0,4.0,5.0,5.0,,5.0,7.5,5.5,4.5,5.0,5.0,7.5,4.0,6.0,3.5,7.0,5.0,,,,7.0,4.5,5.0,,,4.5,4.0,9.0,6.0,3.5,5.0,5.5,OGCN,1.6299261083743841
10,D,1.0,Pelmard Andy,4.0,,,4.375,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.5,,,,,,,,,4.0,3.0,,OGCN,1.2291666666666667
11,D,12.0,Burner Patrick,15.0,2.0,,4.911764705882353,,5.0,,,,,,,,,5.0,,,,,,6.0,,3.5,,4.5,,3.0,5.5,3.5,4.5,5.0,5.0,,6.0,6.5,5.5,5.0,5.0,5.0,,,,OGCN,0.8511029411764705
12,M,10.0,Makengo Jean-Victor,11.0,14.0,1,4.84,4.0,4.5,4.5,,,5.0,6.0,5.0,,,,,4.5,4.5,5.0,4.5,4.5,,,5.0,5.0,,5.0,,5.5,3.5,5.0,5.0,4.0,5.5,,,,6.0,5.0,5.0,5.0,4.5,OGCN,0.32749999999999996
13,M,10.0,Walter Remi,8.0,11.0,2,5.2105263157894735,,,,,,,,,5.0,,5.0,5.0,5.0,5.0,,,5.5,6.5,4.5,5.0,6.0,5.0,,7.0,4.5,,5.0,4.5,,,6.5,5.0,4.0,,,,,5.0,OGCN,0.5921052631578947
14,M,10.0,Cyprien Wylan,27.0,2.0,4,5.4655172413793105,5.5,5.5,4.0,6,4.5,4.5,,3.5,,4.0,7.0,5.5,7.0,6.5,5.0,7.0,5.0,7.5,3.5,6.0,5.5,5.0,3.5,6.0,4.0,5.5,6.5,5.5,7.0,6.5,6.0,,,,,,,,OGCN,1.373768472906404
15,M,15.0,Lees-Melou Pierre,26.0,4.0,2,5.3,5.0,5.5,3.5,6,6.5,5.5,6.0,4.0,4.5,,,,,6.0,5.5,6.5,,6.5,3.5,,,5.0,3.5,,4.5,5.0,5.0,5.0,5.5,7.0,5.0,5.5,4.5,7.0,5.0,6.0,5.0,6.0,OGCN,0.9241379310344829
16,M,16.0,Tameze Adrien,34.0,3.0,,5.283783783783784,5.0,5.5,3.5,6,5.5,6.0,5.5,4.5,6.0,4.5,6.0,5.5,6.0,6.0,4.5,5.0,6.0,6.0,3.0,6.5,4.5,7.5,3.0,6.0,4.5,3.5,4.5,5.5,6.0,5.0,,5.5,5.0,7.5,5.5,5.5,4.0,6.0,OGCN,1.1047297297297294
17,M,9.0,Srarfi Bassem,8.0,14.0,1,4.886363636363637,4.5,,3.0,,,5.0,5.0,5.0,6.5,4.5,,,,,5.0,4.5,,5.5,5.0,5.5,,,,,4.5,5.0,,,5.0,5.0,6.0,4.0,4.0,,5.0,5.0,5.0,,OGCN,0.4983766233766233
18,M,12.0,Saint-Maximin Allan,34.0,,6,5.0588235294117645,4.5,5.5,3.5,6,7.0,3.5,6.0,4.0,5.0,5.0,6.0,4.0,,7.5,4.0,5.0,5.0,5.5,,6.5,5.0,7.0,3.5,5.0,,4.5,6.5,4.0,4.0,,5.0,5.0,5.0,6.0,3.5,5.0,3.5,6.0,OGCN,1.2388591800356508
19,M,2.0,Mahou Hicham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OGCN,
20,M,11.0,Danilo,18.0,4.0,,4.818181818181818,5.5,4.5,3.5,,,,,,,4.5,5.0,4.5,2.5,,,,5.0,,,,5.5,6.5,3.0,,,4.5,5.0,,5.5,5.0,6.0,5.0,,5.5,6.0,4.5,4.5,4.5,OGCN,0.8939393939393939
21,M,7.0,Sylvestre Eddy,3.0,2.0,,4.6,,,,,,,,,,,,,,,,,,,4.5,5.0,5.0,5.0,,,3.5,,,,,,,,,,,,,,OGCN,0.425
22,M,1.0,Wade Paul,,1.0,,4.5,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,,,,,,OGCN,
23,M,,Jaziri Assil,,3.0,,4.833333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,5.0,4.5,,,,,OGCN,0.08333333333333333
24,M,9.0,Sacko Ihsan,4.0,9.0,,4.6923076923076925,5.0,,,,,,5.0,,4.5,,,4.0,,,,,2.5,,5.0,5.0,,,,,,,,5.0,4.5,5.5,,,4.5,6.0,,4.5,,,OGCN,0.689102564102564
25,A,4.0,Le Bihan Mickael,2.0,3.0,1,4.5,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,3.5,4.5,6.0,OGCN,0.875
26,A,,Balotelli Mario,9.0,1.0,,4.4,,,,4.5,,3.5,,4.5,,4.5,5.0,4.0,4.0,6.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,OGCN,0.4888888888888888
27,A,8.0,Diaby Mohamed Lamine,2.0,4.0,,4.333333333333333,4.5,,4.5,,,,,,,,,,,,,,,,,,,,,,4.5,4.0,,,,,4.0,4.5,,,,,,,OGCN,0.06666666666666667
28,A,7.0,Maolida Myziane,10.0,4.0,,4.571428571428571,,4.5,3.0,4,6.0,4.0,5.0,4.5,5.0,5.0,,5.0,4.5,,,,,,,,,5.0,4.0,4.5,,,,,,,,,,,,,,,OGCN,0.4945054945054945
29,A,4.0,Pelican Maxime,1.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,4.5,,3.5,,,,,,,,,,,,,OGCN,0.5
30,A,,Pedro Brazao,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,OGCN,
31,A,9.0,Ganago Ignatius,9.0,11.0,2,4.725,,6.0,,,,,,,,4.5,5.0,,4.5,4.5,5.0,4.5,,4.5,4.0,,5.0,6.0,3.5,5.0,4.0,,,,,,4.5,5.0,,4.0,6.5,,3.5,5.0,OGCN,0.6177631578947369
32,,,,,,,,4.954545454545454,5.363636363636363,3.3636363636363638,6.090909090909091,5.5,4.818181818181818,5.545454545454546,4.2727272727272725,5.2727272727272725,4.7727272727272725,5.909090909090909,5.181818181818182,5.7272727272727275,6.2727272727272725,5.090909090909091,5.545454545454546,5.090909090909091,5.7727272727272725,3.909090909090909,5.636363636363637,4.863636363636363,6.363636363636363,3.3636363636363638,5.7272727272727275,4.136363636363637,4.5,6.0,5.045454545454546,5.2727272727272725,5.863636363636363,5.863636363636363,5.2272727272727275,4.7272727272727275,6.409090909090909,5.7272727272727275,4.863636363636363,3.909090909090909,5.7727272727272725,OGCN,0.6020478939139224
0,G,26.0,Ruffier Stéphane,37.0,,,5.783783783783784,6.0,6.0,6.0,6.0,5.0,3.5,6.0,7.5,3.0,6.0,6.0,5.0,6.0,5.0,6.0,3.5,6.0,7.0,6.0,6.5,7.0,5.0,5.0,5.0,5.5,6.0,6.0,7.0,6.0,6.0,5.0,5.5,6.0,8.0,5.5,6.0,7.5,,ASSE,1.0908408408408408
1,G,7.0,Moulin Jessy,1.0,,(-1),6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,ASSE,
2,D,15.0,Perrin Loic,31.0,,1,5.354838709677419,6.0,4.5,6.0,5.5,3.0,5.5,,6.5,3.5,4.5,5.0,6.0,5.5,,,,6.0,6.0,7.0,6.0,4.0,5.5,7.0,3.0,5.5,6.0,3.5,,,,4.5,6.5,6.0,6.0,4.5,6.0,6.0,5.5,ASSE,1.1865591397849462
3,D,14.0,Polomat Pierre-Yves,11.0,7.0,,5.166666666666667,,,,,,,,,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,,,5.0,4.0,,6.0,5.0,5.0,6.0,5.0,7.0,5.0,5.0,5.0,,ASSE,0.38235294117647056
4,D,14.0,Saliba William,13.0,3.0,,5.28125,,,,,,,4.5,,4.0,3.5,,,,,,4.0,,5.5,7.0,5.5,,,,,,5.0,,4.5,6.5,,,6.0,6.0,7.5,5.0,5.0,5.0,,ASSE,1.2322916666666666
5,D,7.0,Gabriel Silva,16.0,3.0,,5.2105263157894735,4.5,6.0,5.5,5.0,3.5,5.0,5.0,6.0,,,,,5.5,5.0,6.5,,5.0,,,5.0,6.0,5.0,6.0,4.0,5.5,5.0,,,,,,,,,,,,,ASSE,0.5365497076023391
6,D,7.0,Subotic Neven,26.0,,1,5.038461538461538,6.5,3.5,,5.0,4.0,5.5,5.5,6.0,4.0,4.0,4.5,4.0,6.5,5.5,6.0,5.0,5.5,,,,5.0,5.0,5.5,4.0,,7.0,5.0,3.0,6.0,5.5,4.0,,,,,,,,ASSE,1.0184615384615385
7,D,13.0,Kolodziejczak Timothée,35.0,1.0,3,5.194444444444445,6.5,6.0,5.5,6.0,4.0,6.5,4.5,5.5,3.5,4.5,5.0,5.5,5.0,4.0,7.0,4.0,5.0,5.5,5.5,5.5,5.5,5.5,6.0,4.0,4.5,6.0,4.5,4.5,6.0,4.5,5.5,5.0,5.5,,4.5,,6.0,5.0,ASSE,0.6753968253968254
8,D,3.0,Panos Mickael,,1.0,,5.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSE,
9,D,,Fofana Wesley,1.0,1.0,,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.5,ASSE,1.125
10,D,15.0,Debuchy Mathieu,23.0,1.0,4,5.1875,,6.5,5.0,5.0,,5.0,,,,4.5,6.0,6.0,7.5,5.0,6.5,5.0,,,,,,,5.0,5.0,4.5,,3.0,4.5,,4.5,4.5,8.0,6.0,4.5,3.5,4.5,,5.0,ASSE,1.3002717391304348
